Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQual,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,HouseAge,HouseRemodAge,HouseCond,GarageAge,TotalArea,TotalSF,LivAreaRatio,LivLotRatio,RmsPerSqft,BedroomRatio,FlrRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,MedNhbdArea,LgGrLivArea,LgMasVnrArea,OverallAvg,QualSF,NhbQual,ExterQualNum,KitchenQualNum,BsmtQualNum,FireplaceQualNum,GarageQualNum,CompositeQual,BsmtCondNum,BsmtQualityScore,PorchTypes,TotalBath,Cluster,Centroid0,Centroid1,Centroid2,Centroid3,Centroid4,Centroid5,Centroid6,Centroid7,Centroid8,Centroid9,Centroid10,Centroid11,Centroid12,Centroid13,Centroid14,Centroid15,Centroid16,Centroid17,Centroid18,Centroid19
22,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7.0,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,1108,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1.0,280.0,TA,TA,N,0,0,205,0,0,GdPrv,None,WD,Normal,139400.0,77,57,4,77.0,1745.0,1108.0,1.0,0.14874479795945764,0.005415162454873646,0.002707581227436823,1.0,184.66666666666666,1108,0,0,0,1128.0,7.011213987350367,0.0,7,7756.0,5.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,1,1.0,7,1.4995655541492898,2.7971090599668487,1.366002173289546,3.5348485042102173,6.449686100876553,1.7057486164662021,3.8744864991586425,0.8852709625962765,5.494180016112869,17.98526647845276,26.73337303727285,2.114266276992261,0.9153283060917382,1.855869428686123,17.85150055055755,3.0969960540689603,2.142010322386119,9.659579770682376,2.439035380224764,5.049972074903268
23,20,RL,75.0,9742,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,171,159,0,0,0,None,None,WD,Normal,230000.0,6,6,0,6.0,3572.0,1795.0,1.0,0.18425374666392938,0.0038997214484679664,0.001671309192200557,1.0,256.42857142857144,1795,0,0,0,1504.0,7.493317248862145,5.641907070938114,6,14360.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,2,2.0,3,2.0235910846402145,3.525030797016088,4.713514882205584,0.37208893575795915,5.574367477491472,4.259558951128134,3.5520063005633378,2.9369522145903995,2.155976806929621,14.729604510164599,26.080241919878322,3.8079637165114186,3.7896934505956996,3.0490188664936597,17.33962705959415,2.5462665112630907,3.9339574444555248,7.269179465056251,1.0039441732222871,3.5244949568853334
24,120,RM,44.0,4224,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5.0,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,GasA,TA,Y,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100,110,0,0,0,None,None,WD,Normal,129900.0,31,31,2,31.0,2100.0,1900.0,0.5578947368421052,0.2509469696969697,0.005660377358490566,0.002830188679245283,1.0,176.66666666666666,0,0,0,1060,1092.0,6.966967138613983,0.0,6,9500.0,4.0,3,3.0,4.0,3.0,3.0,3.2,3.0,4,2,2.0,7,1.059414524731939,2.886396568605741,2.271872873321617,3.1701145602421303,6.740504879910406,1.8839582287377326,3.8854754395533253,0.7021720691532887,5.135306375029985,17.675525112464374,27.05462043408521,2.947644566130842,0.9664491440364433,1.8493716126881552,18.194113662426965,3.19646573844967,2.3370874919092164,9.533264205178117,2.038497335154629,4.960915396385227
25,20,RL,68.0,8246,Pave,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,188.0,ALQ,668.0,204.0,1060.0,GasA,Ex,Y,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1968.0,Unf,1.0,270.0,TA,TA,Y,406,90,0,0,0,MnPrv,None,WD,Normal,154000.0,42,9,2,42.0,2120.0,1916.0,0.5532359081419624,0.12854717438758187,0.005660377358490566,0.002830188679245283,1.0,176.66666666666666,1060,0,0,0,1052.0,6.966967138613983,0.0,6,9580.0,5.0,3,4.0,3.0,3.0,3.0,3.2,3.0,3,2,2.0,7,0.8671511719855666,2.789312646252022,2.2439697789271373,3.0153005646464095,6.283606576466709,1.9428015752775154,3.7899457976680013,0.23145103693376426,5.005106593085615,17.482038075601068,26.546199172755514,2.8133022614899192,0.9140208745153806,1.7664793771222158,17.686678787894103,2.751705577852637,2.262672856956447,9.367067862919887,1.8934590948895482,4.839222446615293
26,20,RL,110.0,14230,Pave,None,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,GasA,Ex,Y,SBrkr,1600,0,0,1600,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,890.0,TA,TA,Y,0,56,0,0,0,None,None,WD,Normal,256300.0,2,2,0,2.0,3166.0,1600.0,1.0,0.11243851018973998,0.004375,0.001875,1.0,228.57142857142858,1600,0,0,0,1832.0,7.3783837129967145,6.46302945692067,6,12800.0,8.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,2.0,18,1.4090809079058417,3.0981647967485904,4.02479732559164,0.9099230948403629,5.031778097872791,3.680601349434691,3.37034645949938,2.2217716934243072,2.8578143597352517,15.279906076647361,25.558395007408265,3.2454560319005537,3.1108731047687472,2.5281083529512243,16.767162606426986,1.6781415819637655,3.3615343841916734,7.621607119466326,0.5860916685753631,3.6397976461052792
27,20,RL,60.0,7200,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234.0,Rec,486.0,180.0,900.0,GasA,TA,Y,SBrkr,900,0,0,900,0.0,1.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,2005.0,Unf,2.0,576.0,TA,TA,Y,222,32,0,0,0,None,None,WD,Normal,134800.0,59,10,3,5.0,1800.0,1620.0,0.5555555555555556,0.125,0.005555555555555556,0.0033333333333333335,1.0,180.0,900,0,0,0,1200.0,6.803505257608338,0.0,6,8100.0,5.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,2,1.5,12,1.5056806534620413,3.0071637938743327,1.868214427842727,3.6593701785102475,6.675093104004293,1.667481948919826,4.129330424524838,0.6647800864030361,5.648813519470349,18.1199294914937,26.778707241204486,2.9651859415216726,0.2890829252036478,2.001303220378308,17.913771810856286,3.2340922572087116,2.25859791295522,9.903678230951105,2.534905275141019,5.310633906941565
28,20,RL,98.0,11478,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218.0,Unf,0.0,486.0,1704.0,GasA,Ex,Y,SBrkr,1704,0,0,1704,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,772.0,TA,TA,Y,0,50,0,0,0,None,None,WD,Normal,306000.0,3,2,0,2.0,3408.0,2922.0,0.5831622176591376,0.14845791949817042,0.004107981220657277,0.0017605633802816902,1.0,243.42857142857142,1704,0,0,0,1832.0,7.4413203897176174,5.303304908059076,6,23376.0,8.0,4,4.0,5.0,4.0,3.0,4.0,3.0,4,1,3.0,3,1.7207863182472594,3.3264946605936103,4.422721382785338,0.46057290391520683,5.3597947767596805,3.9960928426484172,3.4565558793883073,2.612751989459089,2.4360093869438386,14.962159426488308,25.87656881091195,3.5836512667708917,3.482103928716274,2.8042170374804343,17.11457776752193,2.192589968634613,3.677016639757115,7.418833782447891,0.7038756047630144,3.557089983019896
29,20,RL,47.0,16321,Pave,None,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600,0,0,1600,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,0,None,None,WD,Normal,207500.0,49,9,2,49.0,3084.0,2877.0,0.5561348627042058,0.09803320874946388,0.00375,0.00125,1.0,266.6666666666667,1600,0,0,0,1200.0,7.3783837129967145,0.0,6,14385.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,2,2.0,18,1.4751627461945338,3.062994026349535,3.9270298338146756,1.1069289824418578,4.757822949902553,3.668992418399093,3.3530065699791516,2.2063315084852846,2.9752563624569675,15.312656786336085,25.30422172147334,3.0777996156488627,3.0972105385872526,2.5203532473625776,16.50254975094363,1.3728497690313082,3.3185448644743505,7.6171081957784335,0.8186889048138045,3.643830689157933
30,30,RM,60.0,6324,Pave,None,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4.0,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,None,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,None,None,WD,Normal,68500.0,81,58,4,88.0,1040.0,520.0,1.0,0.08222643896268185,0.007692307692307693,0.0019230769230769232,1.0,130.0,520,0,0,0,1231.0,6.255750041753367,0.0,5,2080.0,5.0,3,2.0,3.0,4.0,2.0,2.8,3.0,3,2,1.0,12,3.004573051379504,3.886480846935458,1.7278154896631146,5.154851458466012,7.585427378719008,1.9414501581370218,5.142104505940104,2.116444714543838,7.14594545746554,19.575959665896814,27.18515739183231,3.71312269942998,1.2379328633457694,3.045274530503174,18.334612847595253,4.4243179654831835,2.861485892607887,11.171335134884576,4.034215101898036,6.5132846982978565
31,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4.0,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,649.0,649.0,GasA,TA,N,SBrkr,649,668,0,1317,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1920.0,Unf,1.0,250.0,TA,Fa,N,0,54,172,0,0,MnPrv,None,WD,Normal,40000.0,88,58,4,88.0,1966.0,1317.0,1.0,0.15494117647058825,0.004555808656036446,0.002277904328018223,0.49278663629460895,219.5,1317,0,0,0,1128.0,7.183870715062453,0.0,4,5268.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,2,1.0,5,2.627968583009761,1.7763445916945793,2.2269689651394557,4.366131202108675,6.616178050105736,0.557061220161927,3.0559561737793364,2.091474637254411,6.205458163355516,18.371613050894048,26.74828518292046,3.061725175308899,1.8984830041143168,1.3419060633156878,17.819770996673633,3.7683771517817513,0.6797040313356459,9.274678032698903,3.4131035890567407,4.584690797731762
32,20,RL,68.0,8544,Pave,None,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Gd,Y,SBrkr,1228,0,0,1228,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1966.0,Unf,1.0,271.0,TA,TA,Y,0,65,0,0,0,MnPrv,None,WD,Normal,149350.0,42,2,2,42.0,2456.0,1228.0,1.0,0.14372659176029962,0.004885993485342019,0.0024429967426710096,1.0,204.66666666666666,1228,0,0,0,1052.0,7.113956109566034,0.0,6,6140.0,5.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,1,1.5,0,0.22841846707403318,2.719355948117658,2.7472662929026836,2.3588186963532225,6.0130804223667775,2.3698041912232273,3.5369518223485827,0.7484931330902682,4.346001974564045,16.84541348640517,26.417520103281543,2.8300813075905014,1.5747564591371512,1.7549822463992377,17.571511554575615,2.4251243235815587,2.4588104791717615,8.8473489588043,1.2341543122984437,4.408777092690326
33,20,RL,85.0,11049,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1234,0,0,1234,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0,30,0,0,0,None,None,WD,Normal,179900.0,1,1,0,1.0,2468.0,1234.0,1.0,0.11168431532265363,0.005672609400324149,0.0024311183144246355,1.0,176.28571428571428,1234,0,0,0,1504.0,7.118826249062078,0.0,6,9872.0,7.0,4,4.0,5.0,4.0,3.0,4.0,3.0,4,1,2.0,0,0.35142019353320497,2.706171698394047,2.7817385245973356,2.288867324310652,5.716442415459335,2.463496967011083,3.507023006043198,0.7758043706579535,4.278726950603522,16.722814682131542,26.099464552083546,2.778319191710385,1.657568699096779,1.7840658320684841,17.253544274743103,2.12469976117636,2.475171829096931,8.744943201577165,1.2058495765596675,4.349400833166427
34,20,RL,70.0,10552,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,1398.0,GasA,Gd,Y,SBrkr,1700,0,0,1700,0.0,1.0,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0,38,0,0,0,None,None,WD,Normal,165500.0,51,51,3,51.0,3098.0,2718.0,0.6254598969830758,0.16110689916603488,0.0035294117647058825,0.002352941176470588,1.0,283.3333333333333,1700,0,0,0,1200.0,7.438971592395862,0.0,5,13590.0,5.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,1,2.0,18,1.3665203651053899,2.9994678381647275,3.8482867893465804,0.9838945461420529,5.391039243804378,3.5768042102014532,3.253121842250809,2.2364633575596824,2.8928901909141747,15.431195896966148,26.029762712885866,2.910550294691609,3.0938551816444795,2.4249140483929073,17.229864787681368,2.110144895545134,3.285815120621521,7.654402663197755,0.5025838837742864,3.561198897116538
35,120,RL,60.0,7313,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,None,None,WD,Normal,277500.0,2,2,0,2.0,3122.0,2714.0,0.575165806927045,0.21345549022289073,0.003843689942344651,0.0012812299807815502,1.0,260.1666666666667,0,0,0,1561,1832.0,7.3537223303996315,5.5093883366279774,7,24426.0,8.0,5,5.0,5.0,4.0,3.0,4.4,3.0,4,2,3.0,18,1.14093668579033,3.062709332010061,3.8935895351779104,1.1930526197788667,5.892764232602765,3.419114307745351,3.41297235697494,2.062597439062181,3.1050003833281496,15.671417532064273,26.44058217757542,3.3344401865925986,2.87987847706942,2.372855449574185,17.64645563439997,2.488217437112108,3.248613321824936,7.955352217427267,0.37345669852831853,3.811797206358911
36,60,RL,108.0,13418,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,None,None,WD,Normal,309000.0,2,1,0,2.0,3569.0,2452.0,1.0,0.18273960351766283,0.00367047308319739,0.0016313213703099511,0.46166394779771613,272.44444444444446,2452,0,0,0,1832.0,7.8050670442584895,4.890349128221754,6,19616.0,8.0,4,4.0,5.0,4.0,3.0,4.0,3.0,4,2,3.5,6,3.9007079288109514,1.5349108190193903,4.890701397999234,3.9911163037101836,5.6696663108092205,3.58780694577045,0.5876231875332204,4.1372139893039765,4.9782946314254515,16.00085726943173,25.993296776680452,4.07778478821748,4.584615951304853,2.5003036523623696,17.12039473349186,4.00296654525158,2.575727373697429,6.225437814536198,3.818132910510734,1.7795868694730688
37,20,RL,112.0,10859,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1995.0,Unf,2.0,672.0,TA,TA,Y,392,64,0,0,0,None,None,WD,Normal,145000.0,15,14,1,14.0,2194.0,1097.0,1.0,0.10102219357215213,0.0054694621695533276,0.0027347310847766638,1.0,182.83333333333334,1097,0,0,0,1504.0,7.001245622069476,0.0,5,5485.0,7.0,3,3.0,4.0,4.0,3.0,3.4,3.0,4,2,1.5,7,0.7656462035317466,2.743431503352022,2.362561908337791,2.828729727474872,5.9337218444893995,2.113142101898956,3.7010503244509407,0.2814490692159617,4.818292607769611,17.242182183983466,26.196946098944874,2.7432860316762495,1.1406167234683915,1.7629932828362325,17.3393733751421,2.3990189761126133,2.293976521683879,9.168017998222153,1.7394665476129305,4.695262618928918
38,20,RL,74.0,8532,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Normal,153000.0,55,19,3,55.0,2594.0,2510.0,0.5167330677290837,0.15201593999062354,0.0038550501156515036,0.002313030069390902,1.0,259.4,1297,0,0,0,1200.0,7.168579897264035,6.478509642208569,6,12550.0,5.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3,0,1.5,0,0.14409346839154263,2.738780428912994,2.9723670281648755,2.094500868651163,5.935748911955184,2.5715034001140635,3.4666525784378233,1.0140299557838917,4.078840654609398,16.59015359302869,26.386251025179945,2.8853525904553434,1.8453112674771206,1.8217837131243724,17.5482266952372,2.3491337363601557,2.585481193125181,8.644515165695486,0.968071117944642,4.252517470771398
39,20,RL,68.0,7922,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731.0,Unf,0.0,326.0,1057.0,GasA,TA,Y,SBrkr,1057,0,0,1057,1.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1953.0,Unf,1.0,246.0,TA,TA,Y,0,52,0,0,0,None,None,WD,Abnorml,109000.0,57,3,3,57.0,2114.0,1788.0,0.5911633109619687,0.13342590254986114,0.004730368968779565,0.002838221381267739,1.0,211.4,1057,0,0,0,1200.0,6.964135612418245,0.0,6,8940.0,5.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,1,2.0,7,0.8830935401767703,2.7968266091988077,2.2372674164954423,3.0344996551526195,6.324569421361605,1.9286920843049329,3.8003918610800067,0.26311029325839125,5.023432235060273,17.506161274962775,26.588588154382816,2.824572848289851,0.8983799073403632,1.7707482988094712,17.728931570329536,2.792257836963285,2.2637967036307853,9.387528271635238,1.9102712896815384,4.854394493983208
40,90,RL,65.0,6040,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4.0,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseP,1152,0,0,1152,0.0,0.0,2,0,2,2,Fa,6,Typ,0,None,None,1955.0,None,0.0,0.0,None,None,N,0,0,0,0,0,None,None,WD,AdjLand,82000.0,53,53,3,53.0,1152.0,1152.0,1.0,0.19072847682119207,0.005208333333333333,0.001736111111111111,1.0,192.0,0,1152,0,0,1195.5,7.050122520269059,0.0,4,4608.0,5.0,3,2.0,0.0,4.0,3.0,3.2,0.0,0,0,2.0,2,2.8642129411230064,3.4122220296061454,0.7670201325717027,4.653944783005273,7.009808478471191,2.2452369204071263,4.464788580532525,2.335395700375134,6.501240409885983,18.882695141208067,27.114796106051415,1.7870881436423691,2.065968395371708,2.757352148055226,18.231275944778186,4.070755685230487,2.714590406126157,10.324881891465232,3.656661142235169,5.7308667758825615
41,20,RL,84.0,8658,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0,138,0,0,0,GdWo,None,WD,Abnorml,160000.0,41,41,2,41.0,2412.0,1967.0,0.6731062531774276,0.15292215292215292,0.004531722054380665,0.0022658610271903325,1.0,220.66666666666666,1324,0,0,0,1200.0,7.1891677384203225,4.624972813284271,6,11802.0,5.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3,1,2.0,0,0.34574797243538524,2.616285340680234,2.5793471089153472,2.308608753423474,5.905472794604495,2.37346098822348,3.408910441458321,0.865400898378113,4.285742844885806,16.80589875030415,26.40114235888529,2.4250301011119832,1.679233377277953,1.6861825240680333,17.54611742137616,2.35992315793671,2.4053313455639302,8.73990849336343,1.1946967016180443,4.280249984328913
42,20,RL,115.0,16905,Pave,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5.0,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,None,None,WD,Normal,170000.0,48,48,2,48.0,2678.0,2295.0,0.5786492374727669,0.07855664004732328,0.0037650602409638554,0.0015060240963855422,1.0,265.6,1328,0,0,0,1650.5,7.192182058713246,0.0,6,11475.0,7.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,1,2.0,0,1.0639948657033114,2.868981367798035,3.288604871741851,1.9670556618665271,4.932036281414658,3.0499049763673525,3.4843761323299627,1.4739783961249533,3.870755295443037,16.12480803083596,25.314077196395512,2.920700364033996,2.328923112949634,2.154578024650431,16.480327385121665,1.324553624630914,2.837430217108512,8.290874011112118,1.1975181754332913,4.116452847584244
43,85,RL,68.0,9180,Pave,None,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5.0,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747.0,LwQ,93.0,0.0,840.0,GasA,Gd,Y,SBrkr,884,0,0,884,1.0,0.0,1,0,2,1,Gd,5,Typ,0,None,Attchd,1983.0,RFn,2.0,504.0,TA,Gd,Y,240,0,0,0,0,MnPrv,None,WD,Normal,144000.0,24,24,1,24.0,1724.0,1724.0,0.5127610208816705,0.0962962962962963,0.005656108597285068,0.0022624434389140274,1.0,176.8,884,0,0,0,1575.0,6.785587645007929,0.0,6,8620.0,6.0,3,4.0,4.0,4.0,3.0,3.6,3.0,4,1,2.0,12,1.60900134825588,3.010249624674424,1.7286816292141336,3.7400678857736085,6.508384560229962,1.6779609298731384,4.151220559234921,0.6957182933204246,5.731873189290589,18.162718812899374,26.5533589836365,2.868582260607023,0.27269828353984765,2.0356378841997302,17.686190821847784,3.1264945814532137,2.2348553244329956,9.927045625560455,2.630162729849316,5.346223948185306
